ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
RATLITH01 ,2008,Theo,Ratliff,PHI,N,46,578,89,46,82,128,9,17,47,14,77,64,34,35,21,0,0
REDDMI01  ,2008,Michael,Redd,MIL,N,33,1202,699,24,83,107,88,35,2,53,45,547,249,161,131,191,70
RedicJJ01 ,2008,J.J.,Redick,ORL,N,64,1116,382,8,101,109,73,21,1,54,72,299,117,94,81,179,67
RICHAJA01 ,2008,Jason,Richardson,CHR,N,14,492,262,13,45,58,36,14,3,24,43,220,97,55,41,59,27
RICHAJA01 ,2008,Jason,Richardson,PHO,N,58,1922,950,64,197,261,110,62,25,71,103,754,368,144,112,266,102
RICHAJA01 ,2008,Jason,Richardson,TOT,N,72,2414,1212,77,242,319,146,76,28,95,146,974,465,199,153,325,129
RichaJe01 ,2008,Jeremy,Richardson,ORL,N,12,93,37,1,13,14,3,0,0,3,6,49,14,6,3,17,6
RICHAQU01 ,2008,Quentin,Richardson,NYK,N,72,1892,733,71,248,319,117,47,7,74,132,667,262,117,89,329,120
RIDNOLU01 ,2008,Luke,Ridnour,MIL,N,72,2037,688,33,185,218,365,92,16,128,200,621,250,153,133,157,55
ROBERAN02 ,2008,Anthony,Roberson,CHI,N,6,22,12,2,5,7,1,0,0,1,0,17,5,0,0,10,2
ROBERAN02 ,2008,Anthony,Roberson,TOT,N,29,275,119,6,16,22,20,10,1,8,18,120,44,5,5,81,26
ROBERAN02 ,2008,Anthony,Roberson,NYK,N,23,253,107,4,11,15,19,10,1,7,18,103,39,5,5,71,24
ROBINNA01 ,2008,Nate,Robinson,NYK,N,74,2211,1272,98,192,290,301,95,6,139,206,1028,449,296,249,385,125
RodriSe01 ,2008,Sergio,Rodriguez,POR,N,80,1224,356,43,87,130,287,54,2,119,133,329,129,77,61,114,37
RondoRa01 ,2008,Rajon,Rondo,BOS,N,80,2644,953,100,316,416,659,149,11,209,193,759,383,268,172,48,15
RoseDe01  ,2008,Derrick,Rose,CHI,N,81,3000,1361,96,221,317,512,66,18,202,125,1208,574,250,197,72,16
ROSEMA01  ,2008,Malik,Rose,NYK,N,18,158,30,4,27,31,10,1,1,17,24,41,11,11,8,4,0
ROSEMA01  ,2008,Malik,Rose,OKC,N,20,312,100,13,52,65,26,9,2,19,48,90,34,40,32,3,0
ROSEMA01  ,2008,Malik,Rose,TOT,N,38,470,130,17,79,96,36,10,3,36,72,131,45,51,40,7,0
ROSSQU01  ,2008,Quinton,Ross,MEM,N,68,1163,265,29,97,126,47,32,14,36,114,259,99,42,34,88,33
RoyBr01   ,2008,Brandon,Roy,POR,N,78,2902,1765,104,266,370,400,88,22,152,127,1318,633,505,416,220,83
RUFFIMI01 ,2008,Michael,Ruffin,POR,N,11,35,6,6,5,11,0,3,1,2,7,7,2,2,2,0,0
RushBr01  ,2008,Brandon,Rush,IND,N,75,1801,610,34,199,233,66,38,37,75,128,575,243,66,46,209,78
RUSHKA01  ,2008,Kareem,Rush,PHI,N,25,197,54,0,15,15,15,5,1,10,10,58,20,4,4,33,10
SALMOJO01 ,2008,John,Salmons,SAC,N,53,1981,970,43,178,221,196,58,9,122,122,744,351,232,191,184,77
SALMOJO01 ,2008,John,Salmons,TOT,N,79,2963,1446,59,274,333,249,83,24,165,182,1093,516,347,288,302,126
SALMOJO01 ,2008,John,Salmons,CHI,N,26,982,476,16,96,112,53,25,15,43,60,349,165,115,97,118,49
SambCh01  ,2008,Cheikh,Samb,LAC,N,10,52,11,7,6,13,0,1,5,1,3,16,4,5,3,2,0
SambCh01  ,2008,Cheikh,Samb,DEN,N,6,23,4,2,7,9,1,2,5,2,4,13,2,0,0,1,0
SambCh01  ,2008,Cheikh,Samb,NYK,N,2,8,0,1,1,2,0,0,0,0,0,3,0,2,0,0,0
SambCh01  ,2008,Cheikh,Samb,TOT,N,18,83,15,10,14,24,1,3,10,3,7,32,6,7,3,3,0
SCALABR01 ,2008,Brian,Scalabrine,BOS,N,39,501,136,7,43,50,18,7,10,12,73,114,48,18,16,61,24
ScolaLu01 ,2008,Luis,Scola,HOU,N,82,2486,1044,200,520,720,123,68,11,123,261,799,424,258,196,3,0
SefolTh01 ,2008,Thabo,Sefolosha,CHI,N,43,735,194,26,97,123,65,35,19,37,50,182,79,25,21,50,15
SefolTh01 ,2008,Thabo,Sefolosha,OKC,N,23,717,195,28,91,119,46,40,26,27,54,175,73,48,40,37,9
SefolTh01 ,2008,Thabo,Sefolosha,TOT,N,66,1452,389,54,188,242,111,75,45,64,104,357,152,73,61,87,24
SeneMo01  ,2008,Mouhamed,Sene,TOT,N,6,30,20,5,9,14,0,1,3,4,2,9,6,10,8,0,0
SeneMo01  ,2008,Mouhamed,Sene,NYK,N,1,6,3,2,3,5,0,0,1,1,0,2,1,1,1,0,0
SeneMo01  ,2008,Mouhamed,Sene,OKC,N,5,24,17,3,6,9,0,1,2,3,2,7,5,9,7,0,0
SessiRa01 ,2008,Ramon,Sessions,MIL,N,79,2172,977,64,205,269,452,83,7,152,158,775,345,354,281,34,6
SharpWa01 ,2008,Walter,Sharpe,DET,N,8,20,8,0,3,3,0,0,2,0,3,11,4,2,0,2,0
SIMMOBO01 ,2008,Bobby,Simmons,NJN,N,71,1728,556,72,205,277,92,50,10,62,186,441,198,58,43,262,117
SimmoCe01 ,2008,Cedric,Simmons,SAC,N,7,25,1,1,3,4,0,0,0,2,2,4,0,2,1,0,0
SimmoCe01 ,2008,Cedric,Simmons,CHI,N,11,61,28,4,8,12,2,1,4,0,6,21,11,14,6,0,0
SimmoCe01 ,2008,Cedric,Simmons,TOT,N,18,86,29,5,11,16,2,1,4,2,8,25,11,16,7,0,0
SimsCo01  ,2008,Courtney,Sims,TOT,N,2,13,6,2,2,4,0,0,0,1,1,6,3,0,0,0,0
SimsCo01  ,2008,Courtney,Sims,PHO,N,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SimsCo01  ,2008,Courtney,Sims,NYK,N,1,11,6,2,2,4,0,0,0,0,1,6,3,0,0,0,0
SINGLJA01 ,2008,James,Singleton,DAL,N,62,885,314,89,161,250,17,26,28,36,110,221,117,78,67,40,13
SinglSe01 ,2008,Sean,Singletary,CHR,N,24,180,56,5,14,19,17,5,0,18,31,48,19,15,12,15,6
SinglSe01 ,2008,Sean,Singletary,TOT,N,37,301,90,10,25,35,29,11,0,23,45,85,31,21,18,25,10
SinglSe01 ,2008,Sean,Singletary,PHO,N,13,121,34,5,11,16,12,6,0,5,14,37,12,6,6,10,4
SKINNBR01 ,2008,Brian,Skinner,LAC,N,51,845,214,72,131,203,27,17,52,43,94,205,92,47,30,2,0
SmithCr01 ,2008,Craig,Smith,MIN,N,74,1464,746,98,186,284,79,31,19,105,184,514,289,248,168,1,0
SMITHJO01 ,2008,Joe,Smith,OKC,N,36,691,238,53,110,163,25,10,26,15,72,218,99,54,38,4,2
SMITHJO01 ,2008,Joe,Smith,CLE,N,21,411,136,36,64,100,16,7,14,10,50,115,57,28,21,3,1
SMITHJO01 ,2008,Joe,Smith,TOT,N,57,1102,374,89,174,263,41,17,40,25,122,333,156,82,59,7,3
SMITHJO03 ,2008,Josh,Smith,ATL,N,70,2424,1073,134,364,498,169,94,111,161,184,849,418,359,211,87,26
SMITHJR01 ,2008,J.R.,Smith,DEN,N,81,2243,1233,43,254,297,227,78,14,150,190,950,424,272,205,453,180
SOLOMWI01 ,2008,Will,Solomon,SAC,N,14,168,70,3,18,21,10,7,0,5,11,64,26,10,5,29,13
SOLOMWI01 ,2008,Will,Solomon,TOR,N,39,544,193,9,34,43,123,20,4,49,60,181,79,24,20,57,15
SOLOMWI01 ,2008,Will,Solomon,TOT,N,53,712,263,12,52,64,133,27,4,54,71,245,105,34,25,86,28
SONGADA01 ,2008,Darius,Songaila,WAS,N,77,1523,566,75,152,227,94,64,20,74,200,457,243,90,80,1,0
SpeigMa01 ,2008,Marreese,Speights,PHI,N,79,1261,608,123,170,293,30,27,56,46,181,502,252,132,102,8,2
STACKJE01 ,2008,Jerry,Stackhouse,DAL,N,10,163,42,5,12,17,12,4,1,9,6,60,16,7,7,19,3
STEVEDE01 ,2008,DeShawn,Stevenson,WAS,N,32,886,211,11,65,76,98,21,2,32,43,231,72,60,32,129,35
STOJAPR01 ,2008,Peja,Stojakovic,NOH,N,61,2089,812,44,220,264,75,52,3,51,101,719,287,104,93,384,145
STOUDAM01 ,2008,Amare,Stoudemire,PHO,N,53,1949,1134,116,314,430,104,49,57,150,163,749,404,387,323,7,3
StuckRo01 ,2008,Rodney,Stuckey,DET,N,79,2520,1058,69,206,275,387,78,11,173,217,913,401,290,233,78,23
SWIFTRO01 ,2008,Robert,Swift,OKC,N,26,343,86,21,68,89,9,5,17,8,50,71,37,16,12,0,0
SWIFTST01 ,2008,Stromile,Swift,NJN,N,6,63,23,5,8,13,1,0,2,7,15,15,9,11,5,0,0
SWIFTST01 ,2008,Stromile,Swift,PHO,N,13,121,39,11,22,33,2,4,6,9,25,41,15,15,8,1,1
SWIFTST01 ,2008,Stromile,Swift,TOT,N,19,184,62,16,30,46,3,4,8,16,40,56,24,26,13,1,1
SZCZEWA01 ,2008,Wally,Szczerbiak,CLE,N,74,1526,517,43,189,232,82,28,10,55,130,398,179,106,90,168,69
TayloMi01 ,2008,Mike,Taylor,LAC,N,51,768,289,22,65,87,106,36,0,73,84,267,110,81,56,40,13
TELFASE01 ,2008,Sebastian,Telfair,MIN,N,75,2097,738,32,95,127,343,73,12,146,184,697,267,160,131,211,73
TERRYJA01 ,2008,Jason,Terry,DAL,N,74,2489,1447,39,138,177,251,97,20,119,141,1168,541,225,198,456,167
THOMAET01 ,2008,Etan,Thomas,WAS,N,26,305,80,25,41,66,6,3,18,18,35,66,32,23,16,0,0
THOMAKE01 ,2008,Kenny,Thomas,SAC,N,8,62,6,4,11,15,1,6,1,1,9,8,3,0,0,0,0
THOMAKU01 ,2008,Kurt,Thomas,SAS,N,79,1403,343,134,271,405,66,34,58,42,170,304,153,45,37,2,0
THOMATI01 ,2008,Tim,Thomas,CHI,N,19,278,105,8,34,42,12,6,0,10,27,90,36,20,14,43,19
THOMATI01 ,2008,Tim,Thomas,LAC,N,10,220,95,14,32,46,10,3,1,14,26,90,34,34,21,20,6
THOMATI01 ,2008,Tim,Thomas,TOT,N,65,1269,545,42,159,201,68,31,11,70,144,438,189,121,89,189,78
THOMATI01 ,2008,Tim,Thomas,NYK,N,36,771,345,20,93,113,46,22,10,46,91,258,119,67,54,126,53
ThomaTy01 ,2008,Tyrus,Thomas,CHI,N,79,2174,857,148,360,508,77,91,151,129,220,683,308,304,238,9,3
ThompJa02 ,2008,Jason,Thompson,SAC,N,82,2300,910,234,372,606,93,46,59,146,314,717,356,286,198,8,0
ThornAl01 ,2008,Al,Thornton,LAC,N,71,2656,1194,122,246,368,103,59,62,130,227,1051,469,313,236,79,20
TolliAn01 ,2008,Anthony,Tolliver,SAS,N,19,207,52,12,29,41,17,5,1,7,16,65,19,10,5,41,9
TuckeAl02 ,2008,Alando,Tucker,PHO,N,30,281,138,19,12,31,12,5,1,14,14,121,52,33,26,23,8
TURIARO01 ,2008,Ronny,Turiaf,GSW,N,79,1701,470,88,272,360,166,34,168,70,243,366,186,124,98,3,0
TURKOHI01 ,2008,Hidayet,Turkoglu,ORL,N,77,2811,1294,45,365,410,375,64,19,204,218,1025,423,389,314,376,134
UDOKAIM01 ,2008,Ime,Udoka,SAS,N,67,1034,289,28,159,187,54,36,12,38,86,287,110,46,28,125,41
UDRIHBE01 ,2008,Beno,Udrih,SAC,N,73,2266,800,46,174,220,342,81,12,158,192,696,321,150,123,113,35
UkicRo01  ,2008,Roko Leni,Ukic,TOR,N,72,892,301,27,48,75,153,30,2,60,77,324,123,60,44,62,11
VAREJAN01 ,2008,Anderson,Varejao,CLE,N,81,2313,694,166,415,581,81,75,66,80,239,504,270,250,154,2,0
VAUGHJA01 ,2008,Jacque,Vaughn,SAS,N,29,292,65,4,18,22,55,6,0,15,26,75,24,18,16,1,1
VILLACH01 ,2008,Charlie,Villanueva,MIL,N,78,2094,1264,154,366,520,137,50,56,138,254,1089,487,240,201,258,89
VOSKUJA01 ,2008,Jake,Voskuhl,TOR,N,38,243,35,21,38,59,8,3,4,17,60,45,12,14,11,0,0
VUJACSA01 ,2008,Sasha,Vujacic,LAL,N,80,1287,461,19,116,135,113,77,7,35,154,401,155,76,70,223,81
WADEDW01  ,2008,Dwyane,Wade,MIA,N,79,3048,2386,89,309,398,589,173,106,272,178,1739,854,771,590,278,88
WAFERVO01 ,2008,Von,Wafer,HOU,N,63,1225,610,19,94,113,71,40,8,59,71,512,229,117,88,164,64
WalkeBi01 ,2008,Bill,Walker,BOS,N,29,218,88,8,21,29,13,6,2,18,51,58,36,23,16,1,0
WALLABE01 ,2008,Ben,Wallace,CLE,N,56,1317,165,136,226,362,44,48,75,34,82,155,69,64,27,0,0
WALLAGE01 ,2008,Gerald,Wallace,CHR,N,71,2669,1182,112,441,553,189,121,67,148,210,811,389,454,365,131,39
WALLARA01 ,2008,Rasheed,Wallace,DET,N,66,2121,795,56,434,490,91,62,86,59,197,720,302,101,78,319,113
WALTOLU01 ,2008,Luke,Walton,LAL,N,65,1168,326,55,125,180,176,32,10,69,105,307,134,57,41,57,17
WARRIHA01 ,2008,Hakim,Warrick,MEM,N,82,2033,951,129,277,406,66,48,39,98,170,693,340,374,266,23,5
WatsoCJ01 ,2008,C.J.,Watson,GSW,N,77,1882,730,39,153,192,206,96,4,92,137,562,257,193,168,120,48
WATSOEA01 ,2008,Earl,Watson,OKC,N,68,1777,448,36,147,183,391,50,11,156,137,453,174,106,80,85,20
WeaveKy01 ,2008,Kyle,Weaver,OKC,N,56,1167,299,31,99,130,101,47,25,69,81,246,113,58,41,93,32
WEBSTMA02 ,2008,Martell,Webster,POR,N,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
WeemsSo01 ,2008,Sonny,Weems,DEN,N,12,56,19,0,4,4,3,1,0,6,8,25,8,8,3,3,0
WestbRu01 ,2008,Russell,Westbrook,OKC,N,82,2671,1256,178,221,399,435,110,16,274,191,1095,436,428,349,129,35
WESTDA01  ,2008,David,West,NOH,N,76,2985,1593,160,486,646,173,49,68,163,207,1292,610,415,367,25,6
WESTDE01  ,2008,Delonte,West,CLE,N,64,2154,751,31,172,203,226,94,13,92,125,624,285,108,90,228,91
WestMa02  ,2008,Mario,West,ATL,N,53,269,43,24,32,56,19,18,4,13,35,34,14,30,14,1,1
WhiteDJ01 ,2008,D.J.,White,OKC,N,7,128,62,10,22,32,6,3,5,3,10,50,26,13,10,0,0
WhiteJa02 ,2008,James,White,HOU,N,4,12,7,0,0,0,1,1,1,3,2,5,3,0,0,2,1
WILCOCH01 ,2008,Chris,Wilcox,TOT,N,62,1053,447,96,181,277,47,26,16,75,137,370,184,140,79,4,0
WILCOCH01 ,2008,Chris,Wilcox,NYK,N,25,332,135,31,51,82,14,8,5,20,48,102,54,53,27,1,0
WILCOCH01 ,2008,Chris,Wilcox,OKC,N,37,721,312,65,130,195,33,18,11,55,89,268,130,87,52,3,0
WILKIDA02 ,2008,Damien,Wilkins,OKC,N,41,637,218,20,50,70,37,22,7,37,55,213,77,46,37,72,27
WILLIDE01 ,2008,Deron,Williams,UTA,N,68,2507,1322,24,171,195,725,73,20,228,133,984,463,384,326,226,70
WilliJa04 ,2008,Jawad,Williams,CLE,N,10,20,12,1,1,2,0,1,0,1,2,12,5,0,0,6,2
WILLILO02 ,2008,Louis,Williams,PHI,N,81,1921,1039,36,129,165,242,85,14,151,128,844,336,385,304,220,63
WILLIMA01 ,2008,Maurice,Williams,CLE,N,81,2839,1443,47,232,279,329,69,9,179,215,1126,526,228,208,420,183
WILLIMA02 ,2008,Marvin,Williams,ATL,N,61,2095,845,110,272,382,81,57,39,70,127,622,285,273,220,155,55
WilliMa03 ,2008,Marcus,Williams,GSW,N,9,53,12,0,4,4,13,1,1,4,6,17,4,6,2,6,2
WilliMa04 ,2008,Marcus.,Williams,SAS,N,2,3,4,0,0,0,0,0,0,0,1,2,2,0,0,0,0
WilliSe01 ,2008,Sean,Williams,NJN,N,33,364,80,34,45,79,13,7,29,20,72,72,30,32,20,0,0
WilliSh02 ,2008,Shawne,Williams,DAL,N,15,168,42,19,27,46,2,2,9,5,19,56,16,11,9,17,1
WilliSh03 ,2008,Shelden,Williams,MIN,N,15,207,74,24,51,75,4,10,8,8,28,68,30,21,14,0,0
WilliSh03 ,2008,Shelden,Williams,SAC,N,30,303,112,25,53,78,8,12,10,26,36,89,40,42,32,2,0
WilliSh03 ,2008,Shelden,Williams,TOT,N,45,510,186,49,104,153,12,22,18,34,64,157,70,63,46,2,0
WRIGHAN01 ,2008,Antoine,Wright,DAL,N,66,1572,477,32,110,142,80,46,27,56,173,435,180,95,71,151,46
WrighBr03 ,2008,Brandan,Wright,GSW,N,39,689,323,62,95,157,21,22,37,23,74,246,130,85,63,4,0
WRIGHDO01 ,2008,Dorell,Wright,MIA,N,6,73,18,2,18,20,2,2,0,6,8,20,8,6,2,0,0
WrighJu01 ,2008,Julian,Wright,NOH,N,54,775,237,46,106,152,43,35,19,43,49,234,109,30,17,21,2
WRIGHLO02 ,2008,Lorenzen,Wright,CLE,N,18,125,23,7,18,25,3,4,5,9,17,27,10,8,3,0,0
YoungNi01 ,2008,Nick,Young,WAS,N,82,1837,892,31,119,150,95,39,20,92,140,756,336,193,164,164,56
YoungTh01 ,2008,Thaddeus,Young,PHI,N,75,2582,1145,139,238,377,86,100,23,118,165,960,475,189,139,164,56
YueSu01   ,2008,Sun,Yue,LAL,N,10,28,6,0,0,0,2,1,1,3,10,11,3,0,0,6,0
